fecha_hecho,prediccion_delitos,alcaldia_hecho,delito
2019-09-16,0.5,LA MAGDALENA CONTRERAS,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA
2021-04-28,0.5,TLAHUAC,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA
2021-05-10,0.5,MILPA ALTA,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA
2024-08-25,0.5000000596046448,CUAJIMALPA DE MORELOS,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA
2024-07-05,0.5,TLALPAN,HOMICIDIO POR GOLPES
2024-08-25,0.5000000000018199,IZTAPALAPA,HOMICIDIO POR GOLPES
2024-09-27,0.5000000298023224,GUSTAVO A. MADERO,HOMICIDIO POR GOLPES
2024-07-06,0.5,BENITO JUAREZ,HOMICIDIO POR GOLPES
2024-07-22,0.5,COYOACAN,HOMICIDIO POR GOLPES
2024-06-07,0.5,MIGUEL HIDALGO,HOMICIDIO POR GOLPES
2024-09-15,0.5,AZCAPOTZALCO,HOMICIDIO POR GOLPES
2024-04-12,0.5000000000000071,VENUSTIANO CARRANZA,HOMICIDIO POR GOLPES
2024-09-17,0.5,IZTACALCO,HOMICIDIO POR GOLPES
2024-04-17,0.5,ALVARO OBREGON,HOMICIDIO POR GOLPES
2024-07-18,0.5000000000000586,CUAUHTEMOC,HOMICIDIO POR GOLPES
2024-08-21,0.5,XOCHIMILCO,HOMICIDIO POR GOLPES
2024-06-17,0.5332031250000036,FUERA DE CDMX,HOMICIDIO POR GOLPES
2023-12-18,0.5,LA MAGDALENA CONTRERAS,HOMICIDIO POR GOLPES
2024-09-16,0.5000000001164153,TLAHUAC,HOMICIDIO POR GOLPES
2024-08-04,0.5,MILPA ALTA,HOMICIDIO POR GOLPES
2024-08-14,0.5,CUAJIMALPA DE MORELOS,HOMICIDIO POR GOLPES
2024-08-29,0.5000000074724087,CDMX (INDETERMINADA),HOMICIDIO POR GOLPES
2024-07-30,0.5,TLALPAN,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-28,0.6328125000000002,IZTAPALAPA,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-19,0.5000076294018072,GUSTAVO A. MADERO,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-28,0.5039062518626451,BENITO JUAREZ,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-24,0.53131103515625,COYOACAN,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-05,0.5000305175783524,MIGUEL HIDALGO,ROBO A REPARTIDOR SIN VIOLENCIA
2024-08-01,0.5,AZCAPOTZALCO,ROBO A REPARTIDOR SIN VIOLENCIA
2024-06-22,0.5000000004656613,VENUSTIANO CARRANZA,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-08,0.500122189987906,IZTACALCO,ROBO A REPARTIDOR SIN VIOLENCIA
2024-08-13,0.5625000596046448,ALVARO OBREGON,ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-06,0.5,CUAUHTEMOC,ROBO A REPARTIDOR SIN VIOLENCIA
2024-06-16,1.0000000000004547,XOCHIMILCO,ROBO A REPARTIDOR SIN VIOLENCIA
2024-06-23,0.5,FUERA DE CDMX,ROBO A REPARTIDOR SIN VIOLENCIA
2024-03-20,0.5,LA MAGDALENA CONTRERAS,ROBO A REPARTIDOR SIN VIOLENCIA
2024-08-10,0.5000000009313226,TLAHUAC,ROBO A REPARTIDOR SIN VIOLENCIA
2021-12-07,0.500000000003638,MILPA ALTA,ROBO A REPARTIDOR SIN VIOLENCIA
2022-11-27,0.5,CUAJIMALPA DE MORELOS,ROBO A REPARTIDOR SIN VIOLENCIA
2023-02-10,0.5,CDMX (INDETERMINADA),ROBO A REPARTIDOR SIN VIOLENCIA
2024-09-22,0.6260375981229346,TLALPAN,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-09-02,0.5019533634185862,IZTAPALAPA,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-07-02,0.50390625,GUSTAVO A. MADERO,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-05-03,0.5,BENITO JUAREZ,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-01-26,0.5,COYOACAN,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2022-05-13,0.500030517578125,MIGUEL HIDALGO,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2022-10-11,0.5,AZCAPOTZALCO,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-02-28,0.5000000000291038,VENUSTIANO CARRANZA,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-08-24,0.5,IZTACALCO,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2023-12-26,0.5,ALVARO OBREGON,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-09-10,0.5,CUAUHTEMOC,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-09-29,0.5000000018626469,XOCHIMILCO,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-07-25,0.5000004768535291,FUERA DE CDMX,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-08-27,0.5,LA MAGDALENA CONTRERAS,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-06-18,0.5009765699505806,TLAHUAC,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2023-12-03,0.5,MILPA ALTA,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2022-10-03,0.500000000001819,CUAJIMALPA DE MORELOS,ROBO DE VEHICULO DE SERVICIO PUBLICO CON VIOLENCIA
2024-08-01,0.507843017578125,TLALPAN,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-10,0.5078125149011612,IZTAPALAPA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-12,0.5,GUSTAVO A. MADERO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-07,0.5019540796056425,BENITO JUAREZ,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-21,0.50048828125,COYOACAN,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-10,0.5000000000009096,MIGUEL HIDALGO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-18,0.5000000298023224,AZCAPOTZALCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-15,0.5,VENUSTIANO CARRANZA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-22,0.5000000000000036,IZTACALCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-26,0.5,ALVARO OBREGON,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-29,0.5000000074505806,CUAUHTEMOC,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-15,0.5000000000000004,XOCHIMILCO,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-29,0.5000000000009095,LA MAGDALENA CONTRERAS,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-08-24,0.5,TLAHUAC,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2023-06-15,0.5000000000000001,MILPA ALTA,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-03,0.5000000001164153,CUAJIMALPA DE MORELOS,DANO EN PROPIEDAD AJENA CULPOSA POR TRANSITO VEHICULAR A BIENES INMUEBLES
2024-09-18,0.500030517753487,TLALPAN,ROBO DE DOCUMENTOS
2024-09-28,0.8916049601986062,IZTAPALAPA,ROBO DE DOCUMENTOS
2024-08-21,0.5026855468835265,GUSTAVO A. MADERO,ROBO DE DOCUMENTOS
2024-09-26,0.5039067305625125,BENITO JUAREZ,ROBO DE DOCUMENTOS
2024-09-29,0.5019874573918099,COYOACAN,ROBO DE DOCUMENTOS
2024-08-25,0.5000076899305413,MIGUEL HIDALGO,ROBO DE DOCUMENTOS
2024-09-19,0.500000625848827,AZCAPOTZALCO,ROBO DE DOCUMENTOS
2024-09-21,0.687591791182115,VENUSTIANO CARRANZA,ROBO DE DOCUMENTOS
2024-10-01,0.7519836500287067,IZTACALCO,ROBO DE DOCUMENTOS
2024-09-24,0.6250610426214962,ALVARO OBREGON,ROBO DE DOCUMENTOS
2024-09-26,0.6250307797840833,CUAUHTEMOC,ROBO DE DOCUMENTOS
2024-08-16,0.5000076313754107,XOCHIMILCO,ROBO DE DOCUMENTOS
2024-08-14,0.5,FUERA DE CDMX,ROBO DE DOCUMENTOS
2024-09-13,0.5000004768371582,LA MAGDALENA CONTRERAS,ROBO DE DOCUMENTOS
2024-09-28,0.5,TLAHUAC,ROBO DE DOCUMENTOS
2024-08-16,1.5,MILPA ALTA,ROBO DE DOCUMENTOS
2024-08-24,0.5000152606517081,CUAJIMALPA DE MORELOS,ROBO DE DOCUMENTOS
2024-08-06,0.5000000000000142,CDMX (INDETERMINADA),ROBO DE DOCUMENTOS
2018-12-12,0.5,TLALPAN,FALSEDAD DE DECLARACIONES
2018-11-23,0.500000003725404,IZTAPALAPA,FALSEDAD DE DECLARACIONES
2018-12-25,0.5,GUSTAVO A. MADERO,FALSEDAD DE DECLARACIONES
2018-10-28,0.5,BENITO JUAREZ,FALSEDAD DE DECLARACIONES
2018-10-19,0.5000000000000002,COYOACAN,FALSEDAD DE DECLARACIONES
2018-08-17,0.5,MIGUEL HIDALGO,FALSEDAD DE DECLARACIONES
2018-12-18,0.5,AZCAPOTZALCO,FALSEDAD DE DECLARACIONES
2018-11-10,0.5,VENUSTIANO CARRANZA,FALSEDAD DE DECLARACIONES
2018-06-27,0.5,IZTACALCO,FALSEDAD DE DECLARACIONES
2018-09-21,0.500000119209318,ALVARO OBREGON,FALSEDAD DE DECLARACIONES
2018-12-24,0.5000181198120283,CUAUHTEMOC,FALSEDAD DE DECLARACIONES
2018-11-30,0.5,XOCHIMILCO,FALSEDAD DE DECLARACIONES
2017-02-15,0.5,FUERA DE CDMX,FALSEDAD DE DECLARACIONES
2018-10-23,0.5,LA MAGDALENA CONTRERAS,FALSEDAD DE DECLARACIONES
2018-09-06,0.50048828125,TLAHUAC,FALSEDAD DE DECLARACIONES
2018-03-21,0.5,MILPA ALTA,FALSEDAD DE DECLARACIONES
2024-10-01,0.5333873221433608,TLALPAN,DESPOJO
2024-10-01,1.0753202924425238,IZTAPALAPA,DESPOJO
2024-09-27,1.2661463195342337,GUSTAVO A. MADERO,DESPOJO
2024-09-27,1.1271999182871908,BENITO JUAREZ,DESPOJO
2024-10-01,0.500143777583058,COYOACAN,DESPOJO
2024-09-26,1.0000869049890755,MIGUEL HIDALGO,DESPOJO
2024-10-01,0.5000002832458703,AZCAPOTZALCO,DESPOJO
2024-09-29,0.8332541384854029,VENUSTIANO CARRANZA,DESPOJO
2024-10-01,0.5312571681589702,IZTACALCO,DESPOJO
2024-10-01,0.502533914523497,ALVARO OBREGON,DESPOJO
2024-10-01,1.5815832592994727,CUAUHTEMOC,DESPOJO
2024-09-25,0.5227813816314981,XOCHIMILCO,DESPOJO
2024-07-24,0.5,FUERA DE CDMX,DESPOJO
2024-09-23,0.6252443793637301,LA MAGDALENA CONTRERAS,DESPOJO
2024-09-28,0.5352275968181626,TLAHUAC,DESPOJO
2024-09-22,0.5000038165981595,MILPA ALTA,DESPOJO
2024-09-19,0.5234375001177802,CUAJIMALPA DE MORELOS,DESPOJO
2024-08-08,0.5000000000000009,CDMX (INDETERMINADA),DESPOJO
2024-09-25,0.6250047683715829,TLALPAN,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-29,0.501959923658504,IZTAPALAPA,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-12,0.5000001229346087,GUSTAVO A. MADERO,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-21,0.5625152587890625,BENITO JUAREZ,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-30,0.5312500000000006,COYOACAN,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-08-13,0.5625,MIGUEL HIDALGO,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-19,0.500000000007276,AZCAPOTZALCO,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-07-05,0.5019531548025498,VENUSTIANO CARRANZA,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-05,0.508180618286133,IZTACALCO,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-27,0.5000000000109139,ALVARO OBREGON,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-05,0.5000000000145519,CUAUHTEMOC,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-29,0.5161132812545475,XOCHIMILCO,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-10-01,0.500000119471232,FUERA DE CDMX,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-04-14,0.5,LA MAGDALENA CONTRERAS,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-21,0.5000004769553996,TLAHUAC,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-08-31,0.5000000000000004,MILPA ALTA,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-06-28,0.5,CUAJIMALPA DE MORELOS,ROBO DE MOTOCICLETA CON VIOLENCIA
2024-08-10,0.5000000000000284,CDMX (INDETERMINADA),ROBO DE MOTOCICLETA CON VIOLENCIA
2024-09-23,0.5039086343063002,TLALPAN,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-23,1.0332056443558337,IZTAPALAPA,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-24,0.5000152589657391,GUSTAVO A. MADERO,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-30,0.5000000074660633,BENITO JUAREZ,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-08-30,0.5000000000000006,COYOACAN,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-16,0.593750000465775,MIGUEL HIDALGO,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-30,0.5156259556172822,AZCAPOTZALCO,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-22,1.0000654160977547,VENUSTIANO CARRANZA,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-11,0.7819826621744177,IZTACALCO,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-01,0.6254924538370688,ALVARO OBREGON,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-18,0.5000010470985827,CUAUHTEMOC,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-11,0.5000305176363327,XOCHIMILCO,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-08-17,0.5000004768407962,LA MAGDALENA CONTRERAS,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-17,0.5629885201342404,TLAHUAC,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-07-18,0.5,MILPA ALTA,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-30,0.5000000596047585,CUAJIMALPA DE MORELOS,DANO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION
2024-09-28,0.5156250000873115,TLALPAN,SUSTRACCION DE MENORES
2024-09-24,0.5122146611686277,IZTAPALAPA,SUSTRACCION DE MENORES
2024-09-19,0.5783693795679028,GUSTAVO A. MADERO,SUSTRACCION DE MENORES
2024-09-16,0.751953125,BENITO JUAREZ,SUSTRACCION DE MENORES
2024-09-22,0.5000000000000036,COYOACAN,SUSTRACCION DE MENORES
2024-09-10,1.000244140625,MIGUEL HIDALGO,SUSTRACCION DE MENORES
2024-07-24,0.5000000670552254,AZCAPOTZALCO,SUSTRACCION DE MENORES
2024-08-27,0.5000000037255607,VENUSTIANO CARRANZA,SUSTRACCION DE MENORES
2024-09-30,0.50000000372893,IZTACALCO,SUSTRACCION DE MENORES
2024-09-28,0.5078125000000004,ALVARO OBREGON,SUSTRACCION DE MENORES
2024-09-28,0.5039064884185864,CUAUHTEMOC,SUSTRACCION DE MENORES
2024-09-21,1.003906250007276,XOCHIMILCO,SUSTRACCION DE MENORES
2024-08-15,0.5000000002328306,FUERA DE CDMX,SUSTRACCION DE MENORES
2024-08-26,0.5000000004656613,LA MAGDALENA CONTRERAS,SUSTRACCION DE MENORES
2024-09-15,0.5019683837890909,TLAHUAC,SUSTRACCION DE MENORES
2024-07-30,0.500518798828125,MILPA ALTA,SUSTRACCION DE MENORES
2024-07-03,0.500000000001819,CUAJIMALPA DE MORELOS,SUSTRACCION DE MENORES
2024-09-06,0.5087890627328306,CDMX (INDETERMINADA),SUSTRACCION DE MENORES
2024-09-18,0.5,TLALPAN,ROBO DE ANIMALES
2024-08-27,0.500000000003638,IZTAPALAPA,ROBO DE ANIMALES
2024-09-09,0.5,GUSTAVO A. MADERO,ROBO DE ANIMALES
2024-09-24,0.5000019073486328,BENITO JUAREZ,ROBO DE ANIMALES
2023-11-21,0.5,COYOACAN,ROBO DE ANIMALES
2024-03-14,0.5000000004947651,MIGUEL HIDALGO,ROBO DE ANIMALES
2024-04-16,0.5,AZCAPOTZALCO,ROBO DE ANIMALES
2024-07-16,0.5,VENUSTIANO CARRANZA,ROBO DE ANIMALES
2024-08-05,0.50390625,IZTACALCO,ROBO DE ANIMALES
2024-08-23,0.5000000000363798,ALVARO OBREGON,ROBO DE ANIMALES
2024-08-04,0.500488281253638,CUAUHTEMOC,ROBO DE ANIMALES
2024-07-17,0.5000000302679837,XOCHIMILCO,ROBO DE ANIMALES
2021-07-10,0.5,FUERA DE CDMX,ROBO DE ANIMALES
2024-05-14,0.5,LA MAGDALENA CONTRERAS,ROBO DE ANIMALES
2024-09-01,0.5,TLAHUAC,ROBO DE ANIMALES
2022-08-19,0.5,MILPA ALTA,ROBO DE ANIMALES
2024-09-25,0.5,CUAJIMALPA DE MORELOS,ROBO DE ANIMALES
2024-07-31,0.5312500000313776,TLALPAN,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-19,1.0692532570684394,IZTAPALAPA,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-28,0.7832054068276197,GUSTAVO A. MADERO,ROBO A REPARTIDOR CON VIOLENCIA
2024-08-30,0.5000305175781534,BENITO JUAREZ,ROBO A REPARTIDOR CON VIOLENCIA
2024-08-21,0.5000000074580981,COYOACAN,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-07,0.5039291381836506,MIGUEL HIDALGO,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-18,0.5117340107972268,AZCAPOTZALCO,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-10,0.5009765625,VENUSTIANO CARRANZA,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-15,0.5000009685800286,IZTACALCO,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-26,0.7580797716660372,ALVARO OBREGON,ROBO A REPARTIDOR CON VIOLENCIA
2024-10-01,0.9375040535815415,CUAUHTEMOC,ROBO A REPARTIDOR CON VIOLENCIA
2024-07-28,0.507812619210199,XOCHIMILCO,ROBO A REPARTIDOR CON VIOLENCIA
2024-08-30,0.813171416753903,FUERA DE CDMX,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-20,0.5000000000038654,LA MAGDALENA CONTRERAS,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-14,0.500015260666288,TLAHUAC,ROBO A REPARTIDOR CON VIOLENCIA
2024-09-21,0.5,MILPA ALTA,ROBO A REPARTIDOR CON VIOLENCIA
2024-08-31,0.5,CUAJIMALPA DE MORELOS,ROBO A REPARTIDOR CON VIOLENCIA
2024-05-03,0.5000000000000004,CDMX (INDETERMINADA),ROBO A REPARTIDOR CON VIOLENCIA
2024-09-30,0.6202990580690337,TLALPAN,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-28,1.552373070741334,IZTAPALAPA,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-10-01,1.1636705869521933,GUSTAVO A. MADERO,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-29,0.674596029413679,BENITO JUAREZ,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-10-01,0.8839836619613306,COYOACAN,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-27,1.3359854561354043,MIGUEL HIDALGO,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-26,0.7513055987656259,AZCAPOTZALCO,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-10-01,0.5085630456810795,VENUSTIANO CARRANZA,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-30,0.5625201182015208,IZTACALCO,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-10-01,0.5402961015990373,ALVARO OBREGON,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-10-01,1.2893437075564764,CUAUHTEMOC,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-27,0.7080386774616728,XOCHIMILCO,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-30,0.5015936948435337,FUERA DE CDMX,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-25,0.500980914017877,LA MAGDALENA CONTRERAS,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-30,0.5010760512132287,TLAHUAC,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-17,0.500000476837215,MILPA ALTA,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-20,0.5000040549789446,CUAJIMALPA DE MORELOS,ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-21,0.5156250000001137,CDMX (INDETERMINADA),ROBO DE MOTOCICLETA SIN VIOLENCIA
2024-09-25,0.6250172262243796,TLALPAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-24,0.6250305272739256,IZTAPALAPA,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-18,0.6255187988526849,GUSTAVO A. MADERO,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-28,0.5314965848810975,BENITO JUAREZ,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-21,1.000000022351742,COYOACAN,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-30,0.5000000159489133,MIGUEL HIDALGO,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-08-28,0.5102539071813226,AZCAPOTZALCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-24,0.5627441424888118,VENUSTIANO CARRANZA,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-28,0.5000915601904694,IZTACALCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-22,0.5001531877042087,ALVARO OBREGON,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-27,0.8757934915229996,CUAUHTEMOC,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-10-01,0.5000042915353335,XOCHIMILCO,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-29,0.5156250596046457,FUERA DE CDMX,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-07-24,0.5,LA MAGDALENA CONTRERAS,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-08,0.500000536441803,TLAHUAC,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-10,0.5,MILPA ALTA,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-09-20,0.5625152588472702,CUAJIMALPA DE MORELOS,LESIONES CULPOSAS POR TRANSITO VEHICULAR
2024-10-01,0.516849519805654,CDMX (INDETERMINADA),LESIONES CULPOSAS POR TRANSITO VEHICULAR
2023-12-15,0.5000000000000568,TLALPAN,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-07-26,0.5,IZTAPALAPA,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2024-09-06,0.5,GUSTAVO A. MADERO,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2024-03-15,0.5,BENITO JUAREZ,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-04-20,0.75,COYOACAN,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2024-04-24,0.5,MIGUEL HIDALGO,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2022-10-01,0.5,AZCAPOTZALCO,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2024-06-15,0.5000000000000071,VENUSTIANO CARRANZA,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-04-20,0.5,IZTACALCO,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-08-11,0.5000038146972656,ALVARO OBREGON,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2024-09-25,0.5,CUAUHTEMOC,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-11-15,1.5,XOCHIMILCO,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2022-12-20,0.50390625,FUERA DE CDMX,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-01-13,0.5000000001164153,LA MAGDALENA CONTRERAS,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-05-31,0.5,TLAHUAC,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2022-05-27,0.5,MILPA ALTA,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-08-17,0.5,CUAJIMALPA DE MORELOS,ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2023-02-01,0.53125,CDMX (INDETERMINADA),ATAQUE A LAS VIAS DE COMUNICACION (DANO A VIAS O MEDIOS DE TRANSPORTE)
2015-09-25,0.5000000004656613,TLALPAN,DELITOS DE ABOGADOS PATRONOS Y LITIGANTES
2018-10-27,0.5000000000000073,IZTAPALAPA,DELITOS DE ABOGADOS PATRONOS Y LITIGANTES
2018-10-04,0.5,GUSTAVO A. MADERO,DELITOS DE ABOGADOS PATRONOS Y LITIGANTES
2017-02-15,0.5,BENITO JUAREZ,DELITOS DE ABOGADOS PATRONOS Y LITIGANTES
2018-02-01,0.5,COYOACAN,DELITOS DE ABOGADOS PATRONOS Y LITIGANTES
